ID,Day,Incidence,Brand,Quantity,Last_Inc_Brand,Last_Inc_Quantity,Price_1,Price_2,Price_3,Price_4,Price_5,Promotion_1,Promotion_2,Promotion_3,Promotion_4,Promotion_5,Customer ID
200027318,555,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0,100001619
200027319,562,0,0,0,0,0,1.33,1.51,2.07,2.26,2.62,1,1,0,0,0,100001619
200027320,568,0,0,0,0,0,1.48,1.89,2.07,2.26,2.38,0,0,0,0,0,100001619
200027321,576,0,0,0,0,0,1.14,1.89,2.01,2.24,2.73,1,0,0,0,0,100001619
200027322,582,0,0,0,0,0,1.34,1.57,2.01,2.24,2.72,0,1,0,0,0,100001619
200027323,590,0,0,0,0,0,1.26,1.89,2.06,2.19,2.49,1,0,0,1,0,100001619
200027324,604,0,0,0,0,0,1.41,1.81,2.06,2.24,2.79,0,0,0,0,0,100001619
200027325,611,0,0,0,0,0,1.32,1.89,2.06,2.24,2.75,1,0,0,0,0,100001619
200027326,618,0,0,0,0,0,1.48,1.57,2.06,2.24,2.79,0,1,0,0,0,100001619
200027327,630,0,0,0,0,0,1.25,1.89,2.11,2.24,2.79,1,0,0,0,0,100001619
200027328,637,0,0,0,0,0,1.31,1.56,2,2.24,2.79,1,1,1,0,0,100001619
200027329,644,0,0,0,0,0,1.5,1.85,2.06,2.24,2.79,1,0,0,0,0,100001619
200027330,645,0,0,0,0,0,1.5,1.85,2.06,2.24,2.79,0,0,0,0,0,100001619
200027331,648,0,0,0,0,0,1.5,1.85,2.06,2.24,2.79,0,0,0,0,0,100001619
200027332,663,0,0,0,0,0,1.37,1.8,2.06,2.24,2.76,1,1,0,0,0,100001619
200027333,670,0,0,0,0,0,1.42,1.86,2.06,2.24,2.72,0,0,0,0,0,100001619
200027334,675,0,0,0,0,0,1.42,1.85,2.06,2.24,2.77,0,1,0,0,0,100001619
200027335,682,0,0,0,0,0,1.34,1.85,2.06,2.24,2.77,1,1,0,0,0,100001619
200027336,689,0,0,0,0,0,1.5,1.87,2.06,2.24,2.78,0,0,0,0,0,100001619
200027337,696,0,0,0,0,0,1.42,1.51,1.97,2.24,2.78,0,1,0,0,0,100001619
200027338,703,0,0,0,0,0,1.41,1.85,2.01,2.24,2.79,0,0,1,0,0,100001619
200027339,708,0,0,0,0,0,1.37,1.84,2.06,2.24,2.8,0,0,0,0,0,100001619
200027340,713,1,1,2,0,0,1.51,1.84,2.06,2.24,2.8,0,0,0,0,0,100001619
200027341,716,0,0,0,1,1,1.5,1.8,2.09,2.24,2.79,0,0,0,0,0,100001619
200027342,721,1,5,3,0,0,1.51,1.82,2.09,2.24,2.8,0,0,0,0,0,100001619
200027343,725,0,0,0,5,1,1.51,1.82,2.09,2.24,2.8,0,0,0,0,0,100001619
200027344,3,0,0,0,0,0,1.59,1.87,2.01,2.09,2.66,0,1,0,0,0,100001892
200027345,9,0,0,0,0,0,1.51,1.89,1.99,2.09,2.66,0,0,0,0,0,100001892
200027346,16,0,0,0,0,0,1.52,1.89,1.98,2.09,2.66,0,0,0,0,0,100001892
200027347,23,0,0,0,0,0,1.5,1.9,1.99,2.09,2.66,0,0,0,0,0,100001892
200027348,27,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0,100001892
200027349,33,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0,100001892
200027350,44,0,0,0,0,0,1.35,1.58,1.97,2.09,2.67,1,1,1,0,0,100001892
200027351,47,0,0,0,0,0,1.35,1.58,1.97,2.09,2.59,1,0,1,0,0,100001892
200027352,49,0,0,0,0,0,1.35,1.87,1.93,2.09,2.59,1,0,1,0,0,100001892
200027353,51,0,0,0,0,0,1.35,1.87,1.93,2.09,2.59,1,1,1,0,0,100001892
200027354,54,0,0,0,0,0,1.35,1.87,1.93,2.09,2.67,1,0,1,0,0,100001892
200027355,56,0,0,0,0,0,1.39,1.9,1.91,2.12,2.62,1,0,1,0,1,100001892
200027356,58,0,0,0,0,0,1.39,1.9,1.91,2.12,2.62,1,0,0,0,1,100001892
200027357,61,0,0,0,0,0,1.39,1.89,1.87,2.12,2.62,1,0,0,0,0,100001892
200027358,62,0,0,0,0,0,1.39,1.89,1.91,2.12,2.62,1,0,0,0,0,100001892
200027359,64,0,0,0,0,0,1.39,1.89,1.91,2.12,2.67,0,0,0,0,0,100001892
200027360,65,0,0,0,0,0,1.39,1.89,1.91,2.12,2.67,0,0,0,0,0,100001892
200027361,69,0,0,0,0,0,1.39,1.89,1.91,2.12,2.67,0,0,0,0,0,100001892
200027362,73,0,0,0,0,0,1.39,1.89,1.95,2.12,2.54,1,0,0,0,0,100001892
200027363,77,0,0,0,0,0,1.36,1.85,1.95,2.12,2.5,0,1,0,0,0,100001892
200027364,78,0,0,0,0,0,1.47,1.85,1.95,2.12,2.5,0,0,0,0,1,100001892
200027365,80,0,0,0,0,0,1.47,1.85,1.95,2.12,2.5,0,0,0,0,1,100001892
200027366,82,0,0,0,0,0,1.47,1.9,1.99,2.12,2.49,0,0,0,0,1,100001892
200027367,87,0,0,0,0,0,1.39,1.9,1.95,1.98,2.43,0,0,0,0,0,100001892
200027368,90,0,0,0,0,0,1.39,1.58,1.99,2.12,2.55,0,1,0,0,0,100001892
200027369,93,0,0,0,0,0,1.39,1.58,1.99,2.12,2.34,0,0,0,0,0,100001892
200027370,97,0,0,0,0,0,1.47,1.9,1.95,2.12,2.67,0,0,0,0,0,100001892
200027371,106,0,0,0,0,0,1.47,1.9,1.95,2.16,2.67,0,0,0,1,0,100001892
200027372,109,0,0,0,0,0,1.47,1.9,1.99,1.97,2.67,0,0,0,1,0,100001892
200027373,113,0,0,0,0,0,1.47,1.86,1.99,1.96,2.67,0,1,0,0,0,100001892
200027374,115,0,0,0,0,0,1.43,1.35,1.99,2.16,2.67,1,1,0,0,0,100001892
200027375,121,0,0,0,0,0,1.39,1.84,1.95,2.16,2.62,1,1,0,0,0,100001892
200027376,123,0,0,0,0,0,1.39,1.84,1.95,2.16,2.62,1,1,0,0,0,100001892
200027377,125,0,0,0,0,0,1.39,1.84,1.93,2.16,2.67,1,0,0,0,0,100001892
200027378,127,1,1,3,0,0,1.23,1.84,1.93,2.16,2.67,1,0,0,0,0,100001892
200027379,129,1,1,5,1,1,1.19,1.89,1.99,2.16,2.67,1,0,0,0,0,100001892
200027380,131,1,1,4,1,1,1.19,1.89,1.99,2.16,2.67,1,0,0,0,0,100001892
200027381,132,0,0,0,1,1,1.19,1.89,1.99,2.16,2.67,1,0,0,0,0,100001892
200027382,134,0,0,0,0,0,1.19,1.89,1.99,2.16,2.67,1,0,0,0,0,100001892
200027383,139,1,1,3,0,0,1.17,1.9,1.99,2.16,2.67,1,0,0,0,0,100001892
200027384,146,0,0,0,1,1,1.36,1.35,1.99,2.16,2.64,1,0,0,0,0,100001892
200027385,149,0,0,0,0,0,1.39,1.9,1.99,2.16,2.64,1,0,0,0,0,100001892
200027386,151,0,0,0,0,0,1.39,1.9,1.99,2.16,2.64,1,0,0,0,0,100001892
200027387,156,0,0,0,0,0,1.39,1.9,1.94,2.16,2.62,1,0,0,0,0,100001892
200027388,159,0,0,0,0,0,1.39,1.9,1.94,2.16,2.62,1,0,0,0,0,100001892
200027389,161,0,0,0,0,0,1.39,1.9,1.94,2.16,2.62,1,0,0,0,0,100001892
200027390,165,0,0,0,0,0,1.39,1.9,1.94,2.16,2.61,1,0,0,0,0,100001892
200027391,172,0,0,0,0,0,1.39,1.9,1.99,2.16,2.49,0,1,0,0,0,100001892
200027392,174,0,0,0,0,0,1.49,1.5,1.97,2.16,2.54,0,1,0,0,0,100001892
200027393,177,0,0,0,0,0,1.48,1.5,1.99,2.16,2.49,0,0,0,1,0,100001892
200027394,179,0,0,0,0,0,1.48,1.5,1.99,2.16,2.51,0,0,0,1,1,100001892
200027395,184,0,0,0,0,0,1.46,1.88,1.97,1.76,2.45,0,0,0,0,0,100001892
200027396,186,0,0,0,0,0,1.32,1.88,1.97,1.89,2.45,0,0,0,0,0,100001892
200027397,190,0,0,0,0,0,1.35,1.88,1.99,2.16,2.44,0,0,0,0,0,100001892
200027398,193,0,0,0,0,0,1.35,1.88,1.99,2.16,2.67,0,1,0,0,0,100001892
200027399,200,0,0,0,0,0,1.49,1.57,1.99,2.16,2.66,0,0,0,0,0,100001892
200027400,201,0,0,0,0,0,1.49,1.78,1.97,2.16,2.66,0,0,0,0,0,100001892
200027401,202,0,0,0,0,0,1.49,1.9,1.97,2.16,2.66,0,0,0,0,0,100001892
200027402,207,0,0,0,0,0,1.49,1.9,1.97,2.16,2.66,0,0,0,1,0,100001892
200027403,209,0,0,0,0,0,1.49,1.9,1.99,1.97,2.66,0,0,0,1,0,100001892
200027404,212,0,0,0,0,0,1.49,1.78,1.99,1.97,2.67,0,0,0,0,0,100001892
200027405,214,0,0,0,0,0,1.35,1.78,1.99,1.97,2.67,0,0,0,0,0,100001892
200027406,216,0,0,0,0,0,1.34,1.89,1.99,2.13,2.67,0,0,0,0,0,100001892
200027407,221,0,0,0,0,0,1.29,1.89,1.95,2.13,2.67,1,1,0,1,0,100001892
200027408,227,0,0,0,0,0,1.27,1.52,1.95,1.97,2.67,1,1,0,1,0,100001892
200027409,228,0,0,0,0,0,1.27,1.52,1.95,1.97,2.67,1,1,0,1,0,100001892
200027410,235,0,0,0,0,0,1.41,1.89,1.93,2.16,2.67,1,0,0,0,0,100001892
200027411,242,0,0,0,0,0,1.46,1.89,1.89,2.16,2.67,0,0,0,0,0,100001892
200027412,245,0,0,0,0,0,1.46,1.89,1.91,2.16,2.67,0,0,0,0,0,100001892
200027413,252,0,0,0,0,0,1.46,1.89,1.99,2.16,2.67,0,1,0,0,0,100001892
200027414,259,0,0,0,0,0,1.49,1.57,2,2.16,2.64,0,1,0,0,0,100001892
200027415,264,0,0,0,0,0,1.37,1.26,1.96,2.16,2.67,1,1,0,0,0,100001892
200027416,265,0,0,0,0,0,1.37,1.26,1.96,2.16,2.67,1,1,0,0,0,100001892
200027417,268,0,0,0,0,0,1.37,1.26,1.96,2.16,2.67,1,1,0,0,0,100001892
200027418,271,0,0,0,0,0,1.37,1.27,1.96,2.16,2.67,1,0,0,0,0,100001892
200027419,273,0,0,0,0,0,1.4,1.89,1.96,2.16,2.64,1,0,0,0,0,100001892
200027420,278,0,0,0,0,0,1.37,1.89,2,2.16,2.64,0,0,0,0,0,100001892
200027421,285,0,0,0,0,0,1.46,1.89,2,2.15,2.66,0,0,0,0,0,100001892
200027422,293,0,0,0,0,0,1.48,1.89,2.01,2.18,2.7,0,0,0,0,0,100001892
200027423,302,0,0,0,0,0,1.48,1.89,1.97,2.18,2.68,0,0,0,1,0,100001892
200027424,307,0,0,0,0,0,1.34,1.89,2.01,2.03,2.68,1,0,0,1,0,100001892
200027425,311,0,0,0,0,0,1.2,1.89,2.01,2.03,2.7,0,1,0,0,0,100001892
200027426,318,0,0,0,0,0,1.47,1.49,2.01,2.21,2.7,1,1,0,0,0,100001892
200027427,325,0,0,0,0,0,1.33,1.89,1.98,2.21,2.7,0,0,0,1,0,100001892
200027428,337,0,0,0,0,0,1.47,1.89,2.02,1.9,2.6,0,0,0,0,0,100001892
200027429,345,0,0,0,0,0,1.35,1.89,1.97,2.02,2.61,1,0,0,0,0,100001892
200027430,347,0,0,0,0,0,1.35,1.89,1.97,2.21,2.61,1,0,0,0,0,100001892
200027431,348,1,1,3,0,0,1.35,1.89,1.97,2.21,2.61,1,0,0,0,0,100001892
200027432,352,1,1,2,1,1,1.23,1.81,1.97,2.21,2.66,1,1,0,0,0,100001892
200027433,354,0,0,0,1,1,1.23,1.81,1.97,2.21,2.66,1,1,0,0,0,100001892
200027434,356,0,0,0,0,0,1.23,1.81,1.97,2.21,2.67,0,0,0,0,0,100001892
200027435,359,1,1,3,0,0,1.33,1.89,2.02,2.02,2.69,0,0,0,0,0,100001892
200027436,363,1,1,3,1,1,1.27,1.89,2.02,2.2,2.67,0,1,0,0,0,100001892
200027437,368,0,0,0,1,1,1.21,1.53,2.02,2.21,2.68,0,1,0,0,0,100001892
200027438,370,0,0,0,0,0,1.21,1.53,2.02,2.21,2.68,0,0,0,0,0,100001892
200027439,372,0,0,0,0,0,1.21,1.53,2.02,2.21,2.69,1,0,0,0,0,100001892
200027440,375,0,0,0,0,0,1.21,1.87,2.02,2.21,2.71,1,0,0,0,0,100001892
200027441,378,0,0,0,0,0,1.21,1.87,2.02,2.21,2.71,1,0,0,0,0,100001892
200027442,385,0,0,0,0,0,1.49,1.89,2.02,2.21,2.7,0,0,0,0,0,100001892
200027443,391,0,0,0,0,0,1.47,1.89,2.02,2.21,2.69,0,0,0,0,0,100001892
200027444,396,0,0,0,0,0,1.47,1.89,2.02,1.94,2.69,0,0,0,0,0,100001892
200027445,401,0,0,0,0,0,1.47,1.89,2.02,2.21,2.7,0,0,0,0,0,100001892
200027446,405,0,0,0,0,0,1.33,1.89,2.02,2.21,2.69,0,0,0,0,0,100001892
200027447,412,0,0,0,0,0,1.34,1.89,2.02,2.21,2.66,0,0,0,0,0,100001892
200027448,418,0,0,0,0,0,1.34,1.89,2.02,2.21,2.65,0,0,0,1,0,100001892
200027449,419,0,0,0,0,0,1.34,1.89,2.02,2.21,2.65,0,0,0,1,0,100001892
200027450,431,0,0,0,0,0,1.47,1.57,2.02,1.98,2.64,0,1,0,0,0,100001892
200027451,441,0,0,0,0,0,1.47,1.77,2.02,2.18,2.64,0,1,0,0,0,100001892
200027452,444,0,0,0,0,0,1.47,1.89,2.02,2.18,2.64,0,0,0,0,0,100001892
200027453,452,0,0,0,0,0,1.47,1.69,2.02,2.21,2.7,0,0,0,0,0,100001892
200027454,457,0,0,0,0,0,1.48,1.57,2.02,2.21,2.7,0,0,0,0,0,100001892
200027455,467,0,0,0,0,0,1.28,1.36,2.02,2.21,2.68,0,1,0,0,0,100001892
200027456,469,0,0,0,0,0,1.28,1.36,2.02,2.21,2.7,0,1,0,0,0,100001892
200027457,472,0,0,0,0,0,1.39,1.36,1.99,2.21,2.7,0,1,0,0,0,100001892
200027458,483,0,0,0,0,0,1.37,1.88,1.99,2.21,2.7,0,0,0,0,0,100001892
200027459,485,0,0,0,0,0,1.39,1.88,2.01,2.21,2.7,1,1,0,0,0,100001892
200027460,494,0,0,0,0,0,1.33,1.57,2.06,2.21,2.58,1,1,0,0,0,100001892
200027461,500,0,0,0,0,0,1.21,1.89,2.07,2.21,2.53,1,0,0,0,1,100001892
200027462,506,0,0,0,0,0,1.21,1.89,2.07,2.21,2.48,0,0,0,0,0,100001892
200027463,508,0,0,0,0,0,1.34,1.88,2.07,2.26,2.49,0,0,0,0,0,100001892
200027464,510,0,0,0,0,0,1.34,1.88,2.07,2.26,2.43,0,0,0,0,0,100001892
200027465,516,0,0,0,0,0,1.47,1.51,2.07,1.96,2.64,0,1,0,1,0,100001892
200027466,518,1,2,3,0,0,1.47,1.51,2.07,1.96,2.64,0,0,0,0,0,100001892
200027467,520,0,0,0,2,1,1.47,1.51,2.07,1.96,2.64,0,0,0,0,0,100001892
200027468,523,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0,100001892
200027469,528,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0,100001892
200027470,530,1,1,3,0,0,1.35,1.89,2.07,2.26,2.63,0,0,0,0,0,100001892
200027471,532,0,0,0,1,1,1.35,1.89,2.07,2.26,2.66,0,0,0,0,0,100001892
200027472,535,0,0,0,0,0,1.47,1.86,2.07,2.26,2.66,0,0,0,0,0,100001892
200027473,538,1,1,5,0,0,1.47,1.86,2.07,2.26,2.64,0,1,0,0,0,100001892
200027474,544,0,0,0,1,1,1.46,1.56,2.05,2.26,2.59,0,0,0,0,0,100001892
200027475,551,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,0,0,0,0,0,100001892
200027476,558,0,0,0,0,0,1.35,1.89,2.07,2.26,2.62,0,1,0,0,0,100001892
200027477,565,0,0,0,0,0,1.33,1.55,2.07,2.26,2.62,0,0,0,0,0,100001892
200027478,574,0,0,0,0,0,1.14,1.89,2.01,2.26,2.53,1,0,0,0,0,100001892
200027479,579,0,0,0,0,0,1.22,1.89,2.01,2.14,2.73,0,1,0,0,0,100001892
200027480,581,0,0,0,0,0,1.34,1.57,2.01,2.24,2.73,0,1,0,0,0,100001892
200027481,586,0,0,0,0,0,1.5,1.57,2.06,2.24,2.55,0,0,0,0,0,100001892
200027482,593,0,0,0,0,0,1.42,1.85,2.06,2.19,2.58,0,1,0,0,0,100001892
200027483,600,0,0,0,0,0,1.39,1.83,2.06,2.24,2.77,0,0,0,0,0,100001892
200027484,610,0,0,0,0,0,1.26,1.89,2.11,2.24,2.73,1,0,0,0,0,100001892
200027485,618,0,0,0,0,0,1.48,1.57,2.06,2.24,2.79,0,1,0,0,0,100001892
200027486,622,0,0,0,0,0,1.48,1.57,2.06,2.24,2.79,0,0,0,0,0,100001892
200027487,623,0,0,0,0,0,1.48,1.57,2.06,2.24,2.79,0,0,0,0,0,100001892
200027488,626,0,0,0,0,0,1.48,1.57,2.06,2.24,2.79,0,0,1,0,0,100001892
200027489,631,0,0,0,0,0,1.41,1.89,2.11,2.24,2.79,0,1,0,0,0,100001892
200027490,640,0,0,0,0,0,1.48,1.56,2,2.24,2.79,0,0,0,0,0,100001892
200027491,646,0,0,0,0,0,1.5,1.85,2.06,2.24,2.79,0,0,0,0,0,100001892
200027492,647,0,0,0,0,0,1.5,1.85,2.06,2.24,2.79,0,0,0,0,0,100001892
200027493,649,0,0,0,0,0,1.5,1.85,2.06,2.24,2.79,0,0,0,0,0,100001892
200027494,652,0,0,0,0,0,1.5,1.85,2.06,2.24,2.79,1,0,0,0,0,100001892
200027495,662,0,0,0,0,0,1.37,1.8,2.06,2.24,2.79,1,1,0,0,0,100001892
200027496,666,0,0,0,0,0,1.37,1.83,2.06,2.24,2.76,0,0,0,0,0,100001892
200027497,673,0,0,0,0,0,1.42,1.86,2.06,2.24,2.76,0,1,0,0,0,100001892
200027498,685,0,0,0,0,0,1.42,1.87,2.06,2.24,2.77,0,0,0,0,0,100001892
200027499,692,0,0,0,0,0,1.42,1.87,2.06,2.24,2.78,0,1,0,0,0,100001892
200027500,699,0,0,0,0,0,1.42,1.51,1.97,2.24,2.77,0,0,1,0,0,100001892
200027501,706,0,0,0,0,0,1.5,1.87,2.04,2.24,2.79,0,0,0,0,0,100001892
200027502,713,0,0,0,0,0,1.51,1.84,2.06,2.24,2.8,0,0,0,0,0,100001892
200027503,716,0,0,0,0,0,1.5,1.8,2.09,2.24,2.79,0,0,0,0,0,100001892
200027504,720,0,0,0,0,0,1.5,1.8,2.14,2.24,2.79,0,0,0,0,0,100001892
200027505,724,0,0,0,0,0,1.51,1.82,2.09,2.24,2.8,0,0,0,0,0,100001892
200027506,726,0,0,0,0,0,1.51,1.82,2.09,2.24,2.8,0,0,0,0,0,100001892
200027507,730,0,0,0,0,0,1.5,1.82,2.09,2.24,2.8,0,0,0,0,0,100001892
200027508,10,0,0,0,0,0,1.51,1.89,1.99,2.09,2.66,0,0,0,0,0,100000764
200027509,13,0,0,0,0,0,1.51,1.89,1.99,2.09,2.66,0,0,0,0,0,100000764
200027510,24,0,0,0,0,0,1.5,1.9,1.99,2.09,2.66,0,0,0,0,0,100000764
200027511,42,0,0,0,0,0,1.35,1.58,1.97,2.09,2.67,1,1,0,0,0,100000764
200027512,47,0,0,0,0,0,1.35,1.58,1.97,2.09,2.59,1,0,1,0,0,100000764
200027513,60,0,0,0,0,0,1.39,1.9,1.87,2.12,2.62,1,0,0,0,0,100000764
200027514,62,0,0,0,0,0,1.39,1.89,1.91,2.12,2.62,1,0,0,0,0,100000764
200027515,69,0,0,0,0,0,1.39,1.89,1.91,2.12,2.67,0,0,0,0,0,100000764
200027516,75,0,0,0,0,0,1.35,1.83,1.95,2.12,2.55,1,1,0,0,0,100000764
200027517,78,1,5,2,0,0,1.47,1.85,1.95,2.12,2.5,0,0,0,0,1,100000764
200027518,80,0,0,0,5,1,1.47,1.85,1.95,2.12,2.5,0,0,0,0,1,100000764
200027519,89,1,5,1,0,0,1.39,1.58,1.99,2.12,2.55,0,1,0,0,0,100000764
200027520,95,0,0,0,5,1,1.47,1.9,1.95,2.12,2.67,0,0,0,0,0,100000764
200027521,100,0,0,0,0,0,1.47,1.9,1.95,2.12,2.67,0,0,0,1,0,100000764
200027522,105,0,0,0,0,0,1.47,1.9,1.95,2.12,2.67,0,0,0,1,0,100000764
200027523,120,0,0,0,0,0,1.37,1.31,1.99,2.16,2.67,1,0,0,0,0,100000764
200027524,126,1,4,2,0,0,1.23,1.84,1.93,2.16,2.67,1,0,0,0,0,100000764
200027525,130,0,0,0,4,1,1.19,1.89,1.99,2.16,2.67,1,0,0,0,0,100000764
200027526,139,1,1,3,0,0,1.17,1.9,1.99,2.16,2.67,1,0,0,0,0,100000764
200027527,141,1,1,2,1,1,1.21,1.35,1.99,2.16,2.68,1,1,0,0,0,100000764
200027528,152,0,0,0,1,1,1.39,1.9,1.94,2.16,2.51,1,0,0,0,0,100000764
200027529,160,1,5,4,0,0,1.39,1.9,1.94,2.16,2.62,1,0,0,0,0,100000764
200027530,167,0,0,0,5,1,1.39,1.9,1.94,2.16,2.63,1,0,0,0,0,100000764
200027531,175,1,1,2,0,0,1.48,1.5,1.97,2.16,2.49,0,1,0,0,0,100000764
200027532,179,0,0,0,1,1,1.48,1.5,1.99,2.16,2.51,0,0,0,1,1,100000764
200027533,184,1,1,2,0,0,1.46,1.88,1.97,1.76,2.45,0,0,0,0,0,100000764
200027534,195,1,1,2,1,1,1.35,1.56,1.99,2.16,2.66,0,1,0,0,0,100000764
200027535,200,0,0,0,1,1,1.49,1.57,1.99,2.16,2.66,0,0,0,0,0,100000764
200027536,208,1,1,2,0,0,1.49,1.78,1.99,1.97,2.66,0,0,0,1,0,100000764
200027537,215,0,0,0,1,1,1.34,1.89,1.99,2.13,2.67,0,0,0,0,0,100000764
200027538,224,0,0,0,0,0,1.27,1.52,1.95,1.97,2.67,0,1,0,1,0,100000764
200027539,226,1,5,3,0,0,1.27,1.52,1.95,1.97,2.67,1,1,0,1,0,100000764
200027540,236,1,5,2,5,1,1.41,1.89,1.93,2.16,2.67,1,0,0,0,0,100000764
200027541,247,1,1,2,5,1,1.46,1.89,1.99,2.15,2.66,0,0,0,0,0,100000764
200027542,252,1,2,3,1,1,1.46,1.89,1.99,2.16,2.67,0,1,0,0,0,100000764
200027543,258,1,2,2,2,1,1.49,1.57,2,2.16,2.64,0,1,0,0,0,100000764
200027544,270,0,0,0,2,1,1.37,1.27,1.96,2.16,2.67,1,0,0,0,0,100000764
200027545,280,1,5,3,0,0,1.37,1.89,1.94,2.14,2.64,0,0,0,0,0,100000764
200027546,289,1,4,2,5,1,1.49,1.89,2,2.17,2.67,0,0,0,0,0,100000764
200027547,299,1,5,2,4,1,1.48,1.89,2.01,2.18,2.69,0,0,0,0,0,100000764
200027548,308,1,5,3,5,1,1.34,1.89,2.01,2.03,2.68,0,0,0,1,0,100000764
200027549,314,1,5,2,5,1,1.33,1.49,2.01,2.21,2.7,0,1,0,0,0,100000764
200027550,319,1,4,3,5,1,1.33,1.89,1.98,2.21,2.7,1,0,0,0,0,100000764
200027551,321,1,4,2,4,1,1.35,1.89,1.94,2.21,2.7,1,0,0,0,0,100000764
200027552,326,0,0,0,4,1,1.47,1.89,2.01,1.9,2.69,0,0,0,1,0,100000764
200027553,334,0,0,0,0,0,1.47,1.89,2.01,1.9,2.7,0,0,0,1,0,100000764
200027554,337,0,0,0,0,0,1.47,1.89,2.02,1.9,2.6,0,0,0,0,0,100000764
200027555,342,1,5,3,0,0,1.4,1.89,2.02,2.02,2.6,1,0,0,0,0,100000764
200027556,346,0,0,0,5,1,1.35,1.89,1.97,2.02,2.61,1,0,0,0,0,100000764
200027557,351,1,5,5,0,0,1.29,1.83,1.97,2.21,2.68,0,1,0,0,0,100000764
200027558,367,1,5,3,5,1,1.21,1.53,2.02,2.02,2.68,0,1,1,0,0,100000764
200027559,372,0,0,0,5,1,1.21,1.53,2.02,2.21,2.69,1,0,0,0,0,100000764
200027560,409,1,5,5,0,0,1.33,1.89,2.02,2.21,2.7,0,0,0,0,0,100000764
200027561,414,0,0,0,5,1,1.28,1.89,2.02,2.21,2.66,0,0,0,0,0,100000764
200027562,421,1,5,1,0,0,1.34,1.89,2.02,2.21,2.65,0,0,0,1,0,100000764
200027563,424,1,5,2,5,1,1.34,1.89,2.02,2.21,2.65,0,0,0,0,0,100000764
200027564,431,1,5,3,5,1,1.47,1.57,2.02,1.98,2.64,0,1,0,0,0,100000764
200027565,433,1,5,2,5,1,1.41,1.57,2.02,2.04,2.65,0,0,0,0,0,100000764
200027566,438,1,5,3,5,1,1.44,1.69,2.02,2.18,2.65,0,1,0,0,0,100000764
200027567,444,0,0,0,5,1,1.47,1.89,2.02,2.18,2.64,0,0,0,0,0,100000764
200027568,452,1,5,3,0,0,1.47,1.69,2.02,2.21,2.7,0,0,0,0,0,100000764
200027569,459,0,0,0,5,1,1.47,1.48,2.02,2.21,2.7,0,1,0,0,0,100000764
200027570,466,0,0,0,0,0,1.26,1.57,2.02,2.21,2.7,0,1,0,0,0,100000764
200027571,475,1,5,3,0,0,1.24,1.88,1.99,2.21,2.7,1,1,0,0,0,100000764
200027572,489,1,5,5,5,1,1.33,1.57,2.06,2.21,2.58,1,1,0,0,0,100000764
200027573,499,0,0,0,5,1,1.19,1.57,2.06,2.21,2.58,1,0,0,0,1,100000764
200027574,506,1,5,3,0,0,1.21,1.89,2.07,2.21,2.48,0,0,0,0,0,100000764
200027575,516,1,5,3,5,1,1.47,1.51,2.07,1.96,2.64,0,1,0,1,0,100000764
200027576,522,1,5,3,5,1,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0,100000764
200027577,523,0,0,0,5,1,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0,100000764
200027578,525,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0,100000764
200027579,538,1,5,2,0,0,1.47,1.86,2.07,2.26,2.64,0,1,0,0,0,100000764
200027580,539,0,0,0,5,1,1.47,1.86,2.07,2.26,2.64,0,1,0,0,0,100000764
200027581,545,1,5,3,0,0,1.46,1.56,2.05,2.26,2.61,1,0,0,0,0,100000764
200027582,551,0,0,0,5,1,1.35,1.89,2.07,2.26,2.63,0,0,0,0,0,100000764
200027583,552,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,0,0,0,0,0,100000764
200027584,557,1,5,4,0,0,1.35,1.89,2.07,2.26,2.63,1,1,0,0,0,100000764
200027585,566,1,5,3,5,1,1.48,1.89,2.07,2.26,2.39,0,0,0,0,0,100000764
200027586,587,1,5,2,5,1,1.26,1.89,2.06,2.19,2.4,1,0,0,0,0,100000764
200027587,593,1,5,2,5,1,1.42,1.85,2.06,2.19,2.58,0,1,0,0,0,100000764
200027588,600,0,0,0,5,1,1.39,1.83,2.06,2.24,2.77,0,0,0,0,0,100000764
200027589,610,1,5,5,0,0,1.26,1.89,2.11,2.24,2.73,1,0,0,0,0,100000764
200027590,636,1,5,2,5,1,1.31,1.56,2,2.24,2.79,1,1,1,0,0,100000764
200027591,646,0,0,0,5,1,1.5,1.85,2.06,2.24,2.79,0,0,0,0,0,100000764
200027592,652,0,0,0,0,0,1.5,1.85,2.06,2.24,2.79,1,0,0,0,0,100000764
200027593,659,0,0,0,0,0,1.26,1.88,2.06,2.24,2.74,0,0,0,0,0,100000764
200027594,665,0,0,0,0,0,1.37,1.8,2.06,2.24,2.76,0,0,0,0,0,100000764
200027595,666,1,5,3,0,0,1.37,1.83,2.06,2.24,2.76,0,0,0,0,0,100000764
